Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2026/01/24 15:57:59,30,ACC_1212,30,ACC_1248,2528.33,USD,2528.33,USD,Wire,0
2026/01/08 00:27:44,10,ACC_1499,30,ACC_1204,1630.04,USD,1630.04,USD,Credit Card,0
2026/01/14 16:07:03,10,ACC_1238,30,ACC_1062,1442.89,USD,1442.89,USD,ACH,0
2026/01/22 03:38:02,50,ACC_1442,30,ACC_1315,1464.75,USD,1464.75,USD,Credit Card,0
2026/01/26 14:24:38,30,ACC_1390,40,ACC_1081,544.59,USD,544.59,USD,Cheque,0
2026/01/21 06:08:39,50,ACC_1046,30,ACC_1484,427.07,USD,427.07,USD,Cheque,0
2026/01/26 14:35:52,30,ACC_1025,50,ACC_1145,1998.85,USD,1998.85,USD,Cheque,0
2026/01/22 21:53:10,40,ACC_1433,30,ACC_1055,2003.59,USD,2003.59,USD,Cheque,0
2026/01/29 18:43:51,30,ACC_1205,10,ACC_1026,2431.54,USD,2431.54,USD,ACH,0
2026/02/08 14:09:44,50,ACC_1258,10,ACC_1230,2943.54,USD,2943.54,USD,Credit Card,0
2026/01/21 03:16:27,20,ACC_1499,20,ACC_1049,869.31,USD,869.31,USD,Cash,0
2026/01/26 01:07:44,30,ACC_1260,40,ACC_1205,845.42,USD,845.42,USD,Cash,0
2026/01/31 23:39:05,50,ACC_1233,30,ACC_1076,1931.14,USD,1931.14,USD,Credit Card,0
2026/02/07 08:48:20,50,ACC_1201,50,ACC_1316,1269.66,USD,1269.66,USD,Cash,0
2026/01/29 19:22:33,30,ACC_1250,30,ACC_1363,1462.66,USD,1462.66,USD,Cheque,0
2026/01/17 09:08:32,10,ACC_1213,50,ACC_1299,1916.34,USD,1916.34,USD,ACH,0
2026/02/03 13:18:46,10,ACC_1135,50,ACC_1496,2658.79,USD,2658.79,USD,ACH,0
2026/02/02 06:39:42,40,ACC_1087,20,ACC_1269,504.98,USD,504.98,USD,Credit Card,0
2026/02/17 13:02:47,40,ACC_1016,30,ACC_1294,575.12,USD,575.12,USD,ACH,0
2026/02/05 02:08:50,50,ACC_1077,40,ACC_1212,128.44,USD,128.44,USD,Cheque,0
2026/01/27 15:45:53,40,ACC_1361,50,ACC_1070,1046.1,USD,1046.1,USD,ACH,0
2026/01/10 09:10:42,30,ACC_1160,30,ACC_1490,53.92,USD,53.92,USD,Cash,0
2026/02/18 05:23:36,20,ACC_1247,30,ACC_1098,761.93,USD,761.93,USD,Wire,0
2026/02/05 03:37:46,30,ACC_1360,50,ACC_1106,948.75,USD,948.75,USD,Wire,0
2026/01/30 09:35:16,40,ACC_1147,30,ACC_1062,415.16,USD,415.16,USD,Credit Card,0
2026/01/16 07:14:45,40,ACC_1148,30,ACC_1021,1082.36,USD,1082.36,USD,ACH,0
2026/02/11 18:32:06,30,ACC_1109,20,ACC_1103,47.17,USD,47.17,USD,Cheque,0
2026/01/30 15:15:29,50,ACC_1315,20,ACC_1380,55.68,USD,55.68,USD,Credit Card,0
2026/01/22 14:27:47,20,ACC_1026,10,ACC_1052,2085.22,USD,2085.22,USD,Cash,0
2026/01/21 23:48:01,20,ACC_1475,30,ACC_1080,545.9,USD,545.9,USD,Wire,0
2026/01/04 01:41:18,20,ACC_1146,50,ACC_1331,173.07,USD,173.07,USD,Cheque,0
2026/01/10 00:04:37,10,ACC_1467,40,ACC_1472,896.38,USD,896.38,USD,ACH,0
2026/02/07 20:44:15,10,ACC_1095,30,ACC_1480,1773.58,USD,1773.58,USD,Cash,0
2026/02/16 20:27:13,50,ACC_1308,50,ACC_1054,301.74,USD,301.74,USD,ACH,0
2026/01/08 09:31:40,20,ACC_1455,10,ACC_1481,1180.26,USD,1180.26,USD,Wire,0
2026/01/24 07:27:01,10,ACC_1083,30,ACC_1375,117.05,USD,117.05,USD,Wire,0
2026/02/08 02:24:15,40,ACC_1290,40,ACC_1346,73.68,USD,73.68,USD,Cash,0
2026/01/21 04:11:07,40,ACC_1167,30,ACC_1044,919.49,USD,919.49,USD,Credit Card,0
2026/01/20 19:05:38,30,ACC_1003,30,ACC_1134,943.49,USD,943.49,USD,Cash,0
2026/01/02 10:07:06,20,ACC_1370,10,ACC_1293,1227.44,USD,1227.44,USD,Cheque,0
2026/01/09 21:12:35,30,ACC_1238,10,ACC_1157,1563.95,USD,1563.95,USD,Wire,0
2026/01/12 05:31:17,40,ACC_1188,50,ACC_1315,4478.27,USD,4478.27,USD,Wire,0
2026/01/29 02:53:27,20,ACC_1212,20,ACC_1360,881.55,USD,881.55,USD,Cash,0
2026/01/05 16:48:24,30,ACC_1447,10,ACC_1403,478.02,USD,478.02,USD,Cash,0
2026/02/12 02:44:19,50,ACC_1057,20,ACC_1031,1912.78,USD,1912.78,USD,Credit Card,0
2026/01/27 04:07:48,50,ACC_1167,40,ACC_1438,389.02,USD,389.02,USD,Cheque,0
2026/01/23 08:03:53,50,ACC_1460,40,ACC_1261,703.58,USD,703.58,USD,ACH,0
2026/01/29 20:24:42,10,ACC_1288,40,ACC_1029,108.05,USD,108.05,USD,Wire,0
2026/02/08 01:01:57,40,ACC_1418,30,ACC_1001,40.81,USD,40.81,USD,Cheque,0
2026/02/16 20:29:27,10,ACC_1277,30,ACC_1030,3954.86,USD,3954.86,USD,ACH,0
2026/01/08 15:17:33,40,ACC_1092,30,ACC_1394,2179.32,USD,2179.32,USD,ACH,0
2026/02/16 08:56:22,50,ACC_1229,20,ACC_1446,1438.77,USD,1438.77,USD,Wire,0
2026/02/20 03:58:06,20,ACC_1060,10,ACC_1092,641.03,USD,641.03,USD,Cheque,0
2026/02/04 09:39:33,40,ACC_1152,20,ACC_1238,238.37,USD,238.37,USD,Credit Card,0
2026/01/09 01:08:40,10,ACC_1235,10,ACC_1177,214.14,USD,214.14,USD,ACH,0
2026/02/16 19:44:20,10,ACC_1314,10,ACC_1393,355.61,USD,355.61,USD,Cash,0
2026/01/31 20:15:33,20,ACC_1017,10,ACC_1229,966.15,USD,966.15,USD,ACH,0
2026/01/28 00:51:14,30,ACC_1224,20,ACC_1119,1514.62,USD,1514.62,USD,Cash,0
2026/01/31 19:22:24,20,ACC_1163,30,ACC_1296,1305.27,USD,1305.27,USD,Credit Card,0
2026/01/12 10:32:07,50,ACC_1338,50,ACC_1266,404.09,USD,404.09,USD,Credit Card,0
2026/01/22 23:41:48,40,ACC_1320,50,ACC_1348,3727.72,USD,3727.72,USD,Wire,0
2026/01/21 19:18:50,50,ACC_1356,40,ACC_1213,1616.82,USD,1616.82,USD,Credit Card,0
2026/01/16 23:02:52,40,ACC_1434,10,ACC_1115,979.88,USD,979.88,USD,Cash,0
2026/01/22 11:56:57,20,ACC_1211,30,ACC_1496,1145.24,USD,1145.24,USD,Credit Card,0
2026/01/05 13:47:27,10,ACC_1169,50,ACC_1332,662.85,USD,662.85,USD,Credit Card,0
2026/01/20 16:14:07,10,ACC_1026,20,ACC_1138,351.59,USD,351.59,USD,Cash,0
2026/01/29 13:51:09,30,ACC_1370,30,ACC_1343,538.02,USD,538.02,USD,Cheque,0
2026/01/11 11:09:29,40,ACC_1108,20,ACC_1480,1711.82,USD,1711.82,USD,Cash,0
2026/01/21 03:32:50,30,ACC_1360,40,ACC_1104,27.4,USD,27.4,USD,ACH,0
2026/01/19 07:30:13,40,ACC_1273,40,ACC_1333,158.06,USD,158.06,USD,Cheque,0
2026/01/24 22:21:31,30,ACC_1411,30,ACC_1369,66.51,USD,66.51,USD,ACH,0
2026/02/14 04:03:07,30,ACC_1023,50,ACC_1289,59.9,USD,59.9,USD,Cash,0
2026/01/22 01:17:58,20,ACC_1296,40,ACC_1369,2331.04,USD,2331.04,USD,Cash,0
2026/01/26 19:53:03,30,ACC_1426,40,ACC_1125,1469.49,USD,1469.49,USD,ACH,0
2026/02/07 02:29:44,50,ACC_1235,40,ACC_1086,781.34,USD,781.34,USD,Credit Card,0
2026/01/28 22:37:24,10,ACC_1469,10,ACC_1455,133.55,USD,133.55,USD,Cheque,0
2026/01/22 11:06:18,20,ACC_1391,10,ACC_1003,821.82,USD,821.82,USD,Credit Card,0
2026/01/20 11:31:08,50,ACC_1258,40,ACC_1233,779.74,USD,779.74,USD,ACH,0
2026/01/28 03:39:18,50,ACC_1008,30,ACC_1003,238.23,USD,238.23,USD,Cash,0
2026/01/27 01:23:00,20,ACC_1146,10,ACC_1008,692.68,USD,692.68,USD,Cheque,0
2026/01/13 20:43:01,30,ACC_1268,30,ACC_1076,620.0,USD,620.0,USD,ACH,0
2026/02/18 13:45:41,20,ACC_1040,30,ACC_1192,1158.07,USD,1158.07,USD,Cheque,0
2026/02/02 12:57:49,40,ACC_1334,40,ACC_1440,1219.74,USD,1219.74,USD,Cash,0
2026/02/02 18:15:56,40,ACC_1243,40,ACC_1028,65.63,USD,65.63,USD,Wire,0
2026/02/19 09:34:29,20,ACC_1289,20,ACC_1440,573.26,USD,573.26,USD,Cash,0
2026/01/03 10:36:26,30,ACC_1243,50,ACC_1138,1189.75,USD,1189.75,USD,Cash,0
2026/01/10 09:14:44,50,ACC_1336,20,ACC_1016,849.33,USD,849.33,USD,ACH,0
2026/01/16 17:23:32,40,ACC_1475,50,ACC_1039,2339.62,USD,2339.62,USD,Wire,0
2026/02/07 22:27:44,50,ACC_1196,30,ACC_1387,1299.97,USD,1299.97,USD,Cheque,0
2026/01/12 16:56:00,50,ACC_1050,50,ACC_1224,223.42,USD,223.42,USD,ACH,0
2026/01/18 03:56:57,40,ACC_1496,40,ACC_1396,97.82,USD,97.82,USD,Credit Card,0
2026/02/17 14:34:00,50,ACC_1182,40,ACC_1284,1244.07,USD,1244.07,USD,Cheque,0
2026/01/16 02:12:23,10,ACC_1395,30,ACC_1316,42.24,USD,42.24,USD,Credit Card,0
2026/02/09 09:27:30,30,ACC_1194,30,ACC_1365,1067.62,USD,1067.62,USD,Cheque,0
2026/02/17 17:56:56,30,ACC_1046,10,ACC_1002,3390.71,USD,3390.71,USD,Credit Card,0
2026/01/23 06:46:03,40,ACC_1044,10,ACC_1096,1038.14,USD,1038.14,USD,Cheque,0
2026/01/29 12:42:39,30,ACC_1045,40,ACC_1182,599.56,USD,599.56,USD,Cheque,0
2026/01/20 12:08:31,50,ACC_1149,20,ACC_1212,1246.99,USD,1246.99,USD,Cash,0
2026/02/04 11:31:02,30,ACC_1266,30,ACC_1086,745.55,USD,745.55,USD,ACH,0
2026/01/09 17:05:14,40,ACC_1074,10,ACC_1032,956.58,USD,956.58,USD,Wire,0
2026/01/14 04:26:07,50,ACC_1128,20,ACC_1484,3415.75,USD,3415.75,USD,ACH,0
2026/01/16 17:57:15,50,ACC_1054,40,ACC_1070,595.51,USD,595.51,USD,Wire,0
2026/01/23 09:22:30,30,ACC_1225,30,ACC_1171,3908.91,USD,3908.91,USD,Cash,0
2026/01/11 11:12:43,30,ACC_1485,30,ACC_1355,2839.09,USD,2839.09,USD,ACH,0
2026/02/09 12:46:26,40,ACC_1495,30,ACC_1294,271.48,USD,271.48,USD,Cheque,0
2026/01/11 16:57:19,50,ACC_1477,10,ACC_1288,96.26,USD,96.26,USD,ACH,0
2026/01/11 21:28:25,10,ACC_1482,40,ACC_1362,137.47,USD,137.47,USD,ACH,0
2026/01/16 12:06:06,40,ACC_1071,40,ACC_1325,32.07,USD,32.07,USD,Cheque,0
2026/01/25 11:39:25,40,ACC_1229,50,ACC_1307,129.05,USD,129.05,USD,Cheque,0
2026/01/19 17:04:47,10,ACC_1404,10,ACC_1496,1388.65,USD,1388.65,USD,Credit Card,0
2026/01/19 14:39:40,50,ACC_1336,40,ACC_1341,98.62,USD,98.62,USD,Wire,0
2026/01/22 12:39:03,20,ACC_1494,50,ACC_1407,470.99,USD,470.99,USD,Cash,0
2026/02/04 16:40:13,40,ACC_1285,40,ACC_1298,2246.23,USD,2246.23,USD,Cash,0
2026/01/08 13:23:44,30,ACC_1353,40,ACC_1256,38.26,USD,38.26,USD,Cheque,0
2026/02/17 05:11:00,30,ACC_1059,40,ACC_1426,2031.44,USD,2031.44,USD,Credit Card,0
2026/01/18 13:26:23,40,ACC_1266,30,ACC_1247,407.3,USD,407.3,USD,Cheque,0
2026/02/10 15:15:17,30,ACC_1153,10,ACC_1022,160.9,USD,160.9,USD,Credit Card,0
2026/01/13 10:16:53,30,ACC_1476,50,ACC_1379,1441.79,USD,1441.79,USD,ACH,0
2026/01/13 02:53:46,20,ACC_1490,40,ACC_1236,1199.68,USD,1199.68,USD,ACH,0
2026/01/31 23:24:18,40,ACC_1014,40,ACC_1378,2529.3,USD,2529.3,USD,Cheque,0
2026/01/12 05:48:18,10,ACC_1360,50,ACC_1109,1603.95,USD,1603.95,USD,Cheque,0
2026/01/28 07:36:12,40,ACC_1409,10,ACC_1447,1962.39,USD,1962.39,USD,Wire,0
2026/01/26 07:43:28,40,ACC_1343,50,ACC_1442,407.6,USD,407.6,USD,ACH,0
2026/01/19 00:09:45,30,ACC_1300,50,ACC_1058,244.4,USD,244.4,USD,Cash,0
2026/01/07 19:59:33,10,ACC_1043,20,ACC_1345,1676.51,USD,1676.51,USD,Wire,0
2026/01/27 02:37:31,50,ACC_1355,40,ACC_1072,1983.05,USD,1983.05,USD,ACH,0
2026/02/02 17:34:48,20,ACC_1095,50,ACC_1250,5598.41,USD,5598.41,USD,Credit Card,0
2026/01/08 11:14:49,50,ACC_1250,10,ACC_1147,648.5,USD,648.5,USD,Wire,0
2026/01/25 12:24:14,50,ACC_1487,50,ACC_1004,568.29,USD,568.29,USD,ACH,0
2026/01/26 12:57:43,40,ACC_1209,20,ACC_1351,1807.55,USD,1807.55,USD,Cheque,0
2026/02/10 02:21:27,30,ACC_1289,20,ACC_1015,510.08,USD,510.08,USD,Cash,0
2026/02/09 19:41:06,40,ACC_1147,50,ACC_1086,3214.17,USD,3214.17,USD,Cash,0
2026/01/07 10:55:15,50,ACC_1057,10,ACC_1294,2355.81,USD,2355.81,USD,ACH,0
2026/02/19 15:31:44,20,ACC_1279,30,ACC_1111,682.43,USD,682.43,USD,Cheque,0
2026/01/18 12:46:27,10,ACC_1230,20,ACC_1134,1677.74,USD,1677.74,USD,Credit Card,0
2026/01/30 21:26:16,50,ACC_1415,40,ACC_1377,1695.56,USD,1695.56,USD,Credit Card,0
2026/02/09 12:40:12,50,ACC_1315,30,ACC_1071,140.61,USD,140.61,USD,Cash,0
2026/01/28 09:16:38,30,ACC_1143,50,ACC_1306,2804.13,USD,2804.13,USD,Wire,0
2026/01/27 15:09:58,20,ACC_1487,40,ACC_1439,854.45,USD,854.45,USD,Cheque,0
2026/02/03 17:59:39,20,ACC_1141,20,ACC_1444,2111.6,USD,2111.6,USD,Wire,0
2026/02/08 23:11:36,20,ACC_1424,50,ACC_1126,472.88,USD,472.88,USD,Wire,0
2026/01/19 20:53:14,10,ACC_1321,40,ACC_1212,2720.55,USD,2720.55,USD,Cash,0
2026/02/05 05:08:10,30,ACC_1383,50,ACC_1142,601.59,USD,601.59,USD,Cheque,0
2026/02/12 11:22:31,30,ACC_1444,10,ACC_1396,23.08,USD,23.08,USD,Cash,0
2026/02/18 16:16:32,30,ACC_1203,30,ACC_1111,2839.49,USD,2839.49,USD,Wire,0
2026/01/08 04:33:08,10,ACC_1280,10,ACC_1296,124.87,USD,124.87,USD,Cheque,0
2026/02/11 20:10:32,20,ACC_1320,40,ACC_1402,471.58,USD,471.58,USD,ACH,0
2026/01/23 08:19:40,30,ACC_1000,20,ACC_1491,3606.37,USD,3606.37,USD,Wire,0
2026/01/19 02:55:02,20,ACC_1047,10,ACC_1336,3619.54,USD,3619.54,USD,ACH,0
2026/02/06 14:38:50,10,ACC_1320,10,ACC_1156,1032.4,USD,1032.4,USD,Cheque,0
2026/01/05 15:46:08,40,ACC_1109,10,ACC_1245,1209.08,USD,1209.08,USD,Cheque,0
2026/02/11 10:15:58,40,ACC_1356,10,ACC_1175,724.02,USD,724.02,USD,Credit Card,0
2026/02/06 16:01:17,30,ACC_1196,30,ACC_1045,426.43,USD,426.43,USD,Credit Card,0
2026/02/10 20:44:12,20,ACC_1195,10,ACC_1397,488.18,USD,488.18,USD,Cash,0
2026/01/31 17:51:21,20,ACC_1288,20,ACC_1004,1349.59,USD,1349.59,USD,ACH,0
2026/01/23 08:57:35,10,ACC_1315,20,ACC_1352,1685.01,USD,1685.01,USD,Cheque,0
2026/01/20 18:11:07,20,ACC_1301,20,ACC_1374,1891.83,USD,1891.83,USD,Wire,0
2026/01/14 05:26:47,50,ACC_1330,30,ACC_1043,1880.6,USD,1880.6,USD,Cheque,0
2026/02/03 07:18:44,50,ACC_1434,50,ACC_1433,124.76,USD,124.76,USD,Credit Card,0
2026/01/15 20:29:58,20,ACC_1382,40,ACC_1200,828.46,USD,828.46,USD,ACH,0
2026/01/26 18:34:29,10,ACC_1057,30,ACC_1124,81.14,USD,81.14,USD,Wire,0
2026/02/13 19:24:59,50,ACC_1067,20,ACC_1199,966.95,USD,966.95,USD,ACH,0
2026/01/05 09:39:24,30,ACC_1488,20,ACC_1394,709.07,USD,709.07,USD,Cheque,0
2026/02/17 22:57:15,50,ACC_1472,40,ACC_1030,2633.94,USD,2633.94,USD,ACH,0
2026/01/05 20:29:27,20,ACC_1359,30,ACC_1205,528.63,USD,528.63,USD,Cheque,0
2026/01/26 20:25:05,50,ACC_1158,30,ACC_1040,159.41,USD,159.41,USD,ACH,0
2026/02/09 00:35:49,10,ACC_1300,30,ACC_1325,195.17,USD,195.17,USD,ACH,0
2026/02/12 09:00:47,40,ACC_1373,10,ACC_1489,1730.12,USD,1730.12,USD,ACH,0
2026/01/04 15:49:45,20,ACC_1313,10,ACC_1311,1165.49,USD,1165.49,USD,Cheque,0
2026/02/05 07:19:20,50,ACC_1362,50,ACC_1070,137.93,USD,137.93,USD,Wire,0
2026/01/07 17:05:56,10,ACC_1085,10,ACC_1191,115.43,USD,115.43,USD,Wire,0
2026/01/14 16:39:21,50,ACC_1413,10,ACC_1219,1458.65,USD,1458.65,USD,ACH,0
2026/01/19 16:03:31,20,ACC_1233,30,ACC_1262,100.66,USD,100.66,USD,Credit Card,0
2026/01/06 22:12:55,10,ACC_1130,20,ACC_1396,2080.22,USD,2080.22,USD,Cash,0
2026/02/12 22:40:38,40,ACC_1001,30,ACC_1023,1480.0,USD,1480.0,USD,ACH,0
2026/01/10 00:21:02,40,ACC_1471,20,ACC_1076,111.82,USD,111.82,USD,Wire,0
2026/02/16 05:19:24,10,ACC_1127,50,ACC_1214,116.38,USD,116.38,USD,Wire,0
2026/02/03 17:10:41,50,ACC_1061,10,ACC_1258,5188.55,USD,5188.55,USD,ACH,0
2026/01/24 15:56:40,30,ACC_1035,30,ACC_1450,572.61,USD,572.61,USD,Cheque,0
2026/01/01 15:52:22,30,ACC_1283,50,ACC_1233,565.67,USD,565.67,USD,Credit Card,0
2026/01/31 05:51:33,20,ACC_1237,50,ACC_1188,2020.69,USD,2020.69,USD,Credit Card,0
2026/02/16 15:07:11,30,ACC_1077,10,ACC_1003,3540.6,USD,3540.6,USD,Wire,0
2026/02/03 20:32:11,10,ACC_1000,20,ACC_1389,5132.53,USD,5132.53,USD,Cash,0
2026/01/25 15:35:49,30,ACC_1121,10,ACC_1215,1689.88,USD,1689.88,USD,Cheque,0
2026/02/15 13:11:25,30,ACC_1471,40,ACC_1118,576.43,USD,576.43,USD,Cheque,0
2026/01/27 03:23:12,10,ACC_1297,50,ACC_1048,114.63,USD,114.63,USD,Cash,0
2026/02/03 07:11:15,30,ACC_1031,30,ACC_1223,1811.49,USD,1811.49,USD,ACH,0
2026/02/07 04:53:41,20,ACC_1358,10,ACC_1426,990.83,USD,990.83,USD,Credit Card,0
2026/02/08 15:19:39,20,ACC_1069,40,ACC_1400,672.44,USD,672.44,USD,ACH,0
2026/01/07 12:42:15,40,ACC_1160,30,ACC_1209,2851.89,USD,2851.89,USD,ACH,0
2026/01/07 05:45:29,30,ACC_1135,50,ACC_1437,151.46,USD,151.46,USD,Cheque,0
2026/02/12 23:59:01,20,ACC_1110,30,ACC_1428,824.21,USD,824.21,USD,ACH,0
2026/02/04 05:29:23,10,ACC_1262,40,ACC_1025,23.7,USD,23.7,USD,ACH,0
2026/01/28 15:37:48,20,ACC_1284,10,ACC_1384,768.83,USD,768.83,USD,Cheque,0
2026/02/09 08:17:19,40,ACC_1031,30,ACC_1426,79.54,USD,79.54,USD,Cheque,0
2026/01/14 00:36:09,20,ACC_1298,40,ACC_1301,161.79,USD,161.79,USD,Credit Card,0
2026/02/12 18:50:51,40,ACC_1047,10,ACC_1464,160.03,USD,160.03,USD,Credit Card,0
2026/01/23 15:12:46,10,ACC_1473,40,ACC_1293,1267.08,USD,1267.08,USD,ACH,0
2026/01/11 22:56:50,40,ACC_1088,20,ACC_1182,1654.72,USD,1654.72,USD,Cheque,0
2026/02/01 16:40:52,40,ACC_1314,50,ACC_1318,1060.66,USD,1060.66,USD,ACH,0
2026/01/15 04:10:04,50,ACC_1031,20,ACC_1045,3939.66,USD,3939.66,USD,Cash,0
2026/02/20 09:39:33,50,ACC_1406,40,ACC_1009,573.76,USD,573.76,USD,Wire,0
2026/01/26 15:09:29,10,ACC_1467,30,ACC_1289,413.76,USD,413.76,USD,Cash,0
2026/02/15 02:58:54,40,ACC_1112,50,ACC_1015,2445.4,USD,2445.4,USD,Wire,0
2026/02/20 04:37:51,20,ACC_1392,30,ACC_1299,313.7,USD,313.7,USD,Cash,0
2026/02/15 22:30:54,50,ACC_1417,40,ACC_1405,3973.44,USD,3973.44,USD,Wire,0
2026/02/19 19:02:16,50,ACC_1478,30,ACC_1429,24.67,USD,24.67,USD,Wire,0
2026/01/03 08:13:28,50,ACC_1467,20,ACC_1302,4213.03,USD,4213.03,USD,Cash,0
2026/02/12 11:36:29,20,ACC_1485,40,ACC_1096,62.94,USD,62.94,USD,Cheque,0
2026/01/12 22:10:25,40,ACC_1046,10,ACC_1028,2671.27,USD,2671.27,USD,Wire,0
2026/01/11 06:07:11,20,ACC_1469,30,ACC_1314,910.17,USD,910.17,USD,Cheque,0
2026/01/30 12:44:58,50,ACC_1011,30,ACC_1076,5958.19,USD,5958.19,USD,Cheque,0
2026/02/17 14:55:34,30,ACC_1191,30,ACC_1361,101.99,USD,101.99,USD,Wire,0
2026/02/07 04:40:00,40,ACC_1069,30,ACC_1081,978.53,USD,978.53,USD,Credit Card,0
2026/01/29 22:12:43,20,ACC_1362,50,ACC_1496,4190.29,USD,4190.29,USD,Credit Card,0
2026/02/07 01:55:49,10,ACC_1193,50,ACC_1157,898.53,USD,898.53,USD,ACH,0
2026/02/18 07:24:52,30,ACC_1435,50,ACC_1394,1201.15,USD,1201.15,USD,Credit Card,0
2026/01/06 20:05:17,10,ACC_1327,20,ACC_1289,1437.88,USD,1437.88,USD,Wire,0
2026/02/01 22:18:11,30,ACC_1163,40,ACC_1085,737.35,USD,737.35,USD,Cheque,0
2026/01/13 13:49:12,10,ACC_1135,10,ACC_1107,1195.21,USD,1195.21,USD,Cheque,0
2026/02/06 21:02:31,40,ACC_1197,40,ACC_1225,1063.39,USD,1063.39,USD,Wire,0
2026/01/06 17:33:46,50,ACC_1279,20,ACC_1192,2787.08,USD,2787.08,USD,Credit Card,0
2026/02/10 00:20:01,30,ACC_1231,30,ACC_1037,65.81,USD,65.81,USD,Cheque,0
2026/01/10 00:18:20,10,ACC_1037,50,ACC_1176,405.81,USD,405.81,USD,Cheque,0
2026/02/19 22:04:53,40,ACC_1173,20,ACC_1305,3614.8,USD,3614.8,USD,Cash,0
2026/01/08 23:52:41,20,ACC_1455,40,ACC_1222,2661.61,USD,2661.61,USD,Cash,0
2026/02/06 20:40:25,30,ACC_1369,20,ACC_1474,739.81,USD,739.81,USD,Cheque,0
2026/01/30 05:16:28,30,ACC_1025,10,ACC_1202,1171.52,USD,1171.52,USD,ACH,0
2026/02/12 01:19:06,20,ACC_1044,10,ACC_1151,399.85,USD,399.85,USD,Cheque,0
2026/02/02 00:20:37,10,ACC_1105,30,ACC_1087,260.08,USD,260.08,USD,ACH,0
2026/02/15 01:56:51,50,ACC_1241,40,ACC_1251,757.67,USD,757.67,USD,Credit Card,0
2026/01/20 07:12:05,30,ACC_1189,40,ACC_1454,533.14,USD,533.14,USD,ACH,0
2026/02/12 14:32:49,10,ACC_1134,10,ACC_1115,1061.49,USD,1061.49,USD,Wire,0
2026/01/22 11:01:37,10,ACC_1413,40,ACC_1277,107.11,USD,107.11,USD,Cash,0
2026/01/28 10:13:58,20,ACC_1214,40,ACC_1495,4407.95,USD,4407.95,USD,Wire,0
2026/02/16 01:22:29,50,ACC_1040,50,ACC_1203,5150.64,USD,5150.64,USD,Cash,0
2026/01/08 23:07:23,20,ACC_1346,20,ACC_1317,1447.44,USD,1447.44,USD,Credit Card,0
2026/01/05 19:29:44,20,ACC_1021,50,ACC_1217,931.69,USD,931.69,USD,Wire,0
2026/02/06 10:36:48,50,ACC_1163,40,ACC_1467,454.46,USD,454.46,USD,Cash,0
2026/01/15 10:25:22,10,ACC_1166,50,ACC_1439,2027.09,USD,2027.09,USD,Cash,0
2026/01/22 12:39:54,50,ACC_1267,50,ACC_1401,1395.2,USD,1395.2,USD,Cash,0
2026/02/17 03:11:36,10,ACC_1388,30,ACC_1494,222.97,USD,222.97,USD,Cash,0
2026/02/14 05:53:01,40,ACC_1450,50,ACC_1176,2911.96,USD,2911.96,USD,Cash,0
2026/01/10 02:48:01,50,ACC_1242,40,ACC_1019,2084.79,USD,2084.79,USD,Cheque,0
2026/02/14 20:59:59,40,ACC_1202,30,ACC_1456,3600.09,USD,3600.09,USD,Wire,0
2026/02/11 06:11:04,40,ACC_1010,10,ACC_1173,1562.32,USD,1562.32,USD,Credit Card,0
2026/02/19 07:53:39,30,ACC_1068,30,ACC_1154,1150.48,USD,1150.48,USD,ACH,0
2026/01/06 01:22:37,40,ACC_1309,40,ACC_1331,660.04,USD,660.04,USD,Cash,0
2026/02/11 18:03:25,10,ACC_1444,30,ACC_1191,3248.82,USD,3248.82,USD,Cash,0
2026/02/09 17:33:46,10,ACC_1206,20,ACC_1069,2422.47,USD,2422.47,USD,Credit Card,0
2026/01/11 02:07:21,40,ACC_1448,10,ACC_1426,65.53,USD,65.53,USD,Wire,0
2026/01/15 07:18:47,10,ACC_1360,10,ACC_1101,42.06,USD,42.06,USD,Credit Card,0
2026/01/30 22:46:38,50,ACC_1190,50,ACC_1251,576.82,USD,576.82,USD,Wire,0
2026/02/12 05:58:57,10,ACC_1176,30,ACC_1083,2006.38,USD,2006.38,USD,Cheque,0
2026/01/09 22:18:32,20,ACC_1197,20,ACC_1025,5247.13,USD,5247.13,USD,Credit Card,0
2026/01/21 12:20:20,10,ACC_1137,40,ACC_1334,205.61,USD,205.61,USD,Credit Card,0
2026/01/31 01:36:29,50,ACC_1331,30,ACC_1088,1092.07,USD,1092.07,USD,Wire,0
2026/01/20 07:15:29,20,ACC_1216,40,ACC_1459,585.37,USD,585.37,USD,Wire,0
2026/02/11 17:47:28,10,ACC_1346,50,ACC_1266,4214.45,USD,4214.45,USD,Wire,0
2026/01/31 01:51:20,10,ACC_1287,40,ACC_1332,2225.1,USD,2225.1,USD,Cheque,0
2026/02/02 08:59:30,30,ACC_1172,20,ACC_1141,2196.63,USD,2196.63,USD,Credit Card,0
2026/01/13 02:13:38,50,ACC_1264,40,ACC_1392,768.9,USD,768.9,USD,Wire,0
2026/02/06 22:03:41,30,ACC_1348,40,ACC_1071,653.0,USD,653.0,USD,ACH,0
2026/01/03 16:59:50,20,ACC_1198,30,ACC_1378,393.27,USD,393.27,USD,Credit Card,0
2026/02/02 13:57:16,30,ACC_1351,50,ACC_1273,79.63,USD,79.63,USD,Wire,0
